block_timestamp,source_tx_hash,blockchain,destination_chain,source_amount_numeric,bridge_kit_fee_total,bridge_kit_fee_circle_collected,bridge_kit_fee_dev_collected
2025-12-10 12:39:41+00:00,tGpEWPcJPrjHdPk3EeL8jvutnSkL6RHkmgNv6FWVGgLZHb4qnGR2bwTPCHTnaHBfTbzGKFQWQCAJowViJngm6rH,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 12:38:56+00:00,3sTvpK13ZyPTft9hpybXQn9rKqh1ZUL5AvKsahoZTpuBxQF38WS5FDJyhapUVoBau8DTYcEB2u392cTDTig1Zm6G,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 12:34:47+00:00,3ZHGWpFttHHUNJuLNSJNYi5BDFbK7zPkaKaBmYZYznPmW3NUnekuhqvQbf911xP3c9ohhjHY3r6114xEJj9UPBRD,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-09 14:44:33+00:00,0xf1155d6b6944b20e0a221f4cda1c1123acbe3cc5d9e13a379328b0fb033498b3,ARB,ETH,0.010000,0E-38,0E-38,0E-38
2025-12-08 22:30:23+00:00,0xf0c1df273e510380648d6405f717724057ffb40ee1a5aa10075acf49804d77dd,ETH,ARB,10.000000,0E-38,0E-38,0E-38
2025-12-06 16:59:03+00:00,0xe4b019e3d4db9bddd3fd3de2a7e0403626ee0d5cec31ef7a1e1110264c0895d5,POLYGON,BASE,0.010000,0E-38,0E-38,0E-38
2025-12-06 16:55:33+00:00,0xbd443c3e941340fd8a12ac3681864baa5deec2c1a9de0e4691c5327c135dc1be,POLYGON,BASE,0.010000,0E-38,0E-38,0E-38
2025-12-06 16:52:59+00:00,0x732f1829cc786f8b6067b0e7cba05560ebf740691f6169d0939023da5e83aac7,POLYGON,BASE,0.010000,0E-38,0E-38,0E-38
2025-12-06 16:50:59+00:00,0x0e3382de9f53eb3017b630fe47d89f145ae7836e3ea03161a01cfcb0cfbbc745,POLYGON,BASE,0.010000,0E-38,0E-38,0E-38
2025-12-05 09:37:59+00:00,0xb9a9d79d8e3b388942647b96285a560198c71d6c46f0e8e6ed81c5ddf8800f12,ETH,ARB,0.010000,0E-38,0E-38,0E-38
2025-12-05 09:21:47+00:00,0xf83f84349eb4bcf551ce0c1a40356cfc9dce94114c53ec434231603b669cdf0e,ETH,ARB,0.010000,0E-38,0E-38,0E-38
2025-12-05 08:44:59+00:00,0x0bdcb86668c167871a3ec61245df8be28457895545866e8bd38b40923e0546d2,ETH,ARB,0.010000,0E-38,0E-38,0E-38
2025-12-03 12:42:47+00:00,0x60e004619592e174d03f1abab502bf3390137f2c5649994d9b132bf6cb19c5a2,ETH,SOL,0.100000,0E-38,0E-38,0E-38
2025-12-01 07:14:55+00:00,4X1Brz7VuwWgnAPkGXX6amYLWKafQcDFJrS9FBRQCZVps3mHS1JmHwVXHKbbS6RSG2P38g9CVT5nxbkyJsEzm2L9,SOL,ARB,0.000119,0E-38,0E-38,0E-38
2025-12-01 07:04:49+00:00,3XxbGZvjZTaXyqkfMEhvG54cfWtQMANBHyMSn3qgxpX8ru7CNn4FSpzSFvXPqmNe16QpN4azc7P65FLbtbk4GpPG,SOL,ARB,0.000119,0E-38,0E-38,0E-38
2025-11-30 10:11:18+00:00,34RhdBE4i3zZScGHCMZfTsoTK7dfcC6G4e4SNZDRn7gwqtL5zY2kvNaMu1gQmxhjeuVerBhrhN8rVCoTLj6vwE6v,SOL,ARB,0.000300,0E-38,0E-38,0E-38
2025-11-30 09:18:22+00:00,4nJS9LeypeafcuPzoPJPRiUPYVznuRYrBU1APrepaYKqT9UVbqfxGA4x32Mz1rxwqQQUM48jBpmnk34EzbsnGo1d,SOL,POLYGON,0.000025,0E-38,0E-38,0E-38
2025-11-30 09:15:06+00:00,5AscyRT1a9pGo6rG6z972kuy2EYV4PZv1FdL2wqjh7a6QCSTg9ek3azGcko6Ptb4X1GA3cXsKQJ6xxq8khvZTGZ1,SOL,POLYGON,0.000039,0E-38,0E-38,0E-38
2025-11-30 09:14:16+00:00,gdwrCq5sGdQ9gwgvJpn6pZjisLWyPUgz2JyWCBxrnYHYeHc6o1SWu75z4hdRRRUuF5aYvHumjE6SW4vBWKU1vFw,SOL,POLYGON,0.000041,0E-38,0E-38,0E-38
2025-11-30 09:11:43+00:00,5AhcLrk2HT4t4WZP2uZqiZHeTFotynrvp5SxLhHAiWRCRhNxTbue3WN67kCc4ZxZzuWwhiahoWyFj1T17L5oW4TN,SOL,POLYGON,0.000023,0E-38,0E-38,0E-38
2025-11-30 09:06:25+00:00,3PJJoJimK2PjwSMKFag22m8UNU4kWUSkDLP1iBTFr5ccK5y1x2kcsKCjGo2NbucvpX2BigefwiF9zYy79d1ywbi4,SOL,POLYGON,0.000048,0E-38,0E-38,0E-38
2025-11-30 09:01:03+00:00,2NUbgf687h7mtDCZktm1rngcHks5SmDzw5YaygsWBeaoCNc3Zuii57tZYY9qZc3wWrLMz2pv7FtoG7guh7s799Vt,SOL,POLYGON,0.000022,0E-38,0E-38,0E-38
2025-11-28 20:20:11+00:00,0xc10134e8b7585070e144cb3e6b011688eddb45c0401a6a1a3224a4642086a489,ETH,SOL,0.500000,0E-38,0E-38,0E-38
2025-11-28 07:41:15+00:00,0x535d931279ed210fdf51707b25a49241919884e32c6bfa3bf990717be7bd30df,ARB,ETH,5.000000,0E-38,0E-38,0E-38
2025-11-28 07:32:27+00:00,0x96979fc2a3c13200c4e0bc3b49d1802ef02243749e796becfa2788859c816269,ARB,ETH,20.000000,0E-38,0E-38,0E-38
2025-11-24 18:19:57+00:00,3cjfK2z9hXSak4tBMcs2mxHxLBfP6PeJvcAv2Mi9UXYYJTZNtiRHWrKhLYoanE6BPW152AQULekXYis29CdKo6Wt,SOL,ETH,2.000000,0E-38,0E-38,0E-38
2025-11-24 15:19:05+00:00,0x9ed44e89a860ef9af92e50c2ed8832503e1996aa38e990831bf3f5ada5c2f72a,ARB,MONAD,2.000000,0.68999999999999994670929481799248605967,0.06899999999999995026200849679298698902,0.62099999999999999644728632119949907064
2025-11-23 16:52:57+00:00,0x0a0f250bbc8846f8cb254c514a37fe82b421e44727ba09281db1554d7b678e18,POLYGON,SOL,1.000000,0E-38,0E-38,0E-38
2025-11-23 11:20:11+00:00,0xac8db53c08c52a57c47d8528241ed7d14ec31ac1cb3e1f9690a5c845f790262b,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 11:12:27+00:00,0x4a0702f4ba44018b0fd57467d6d8622e26dfabf6a686a7a9993656822cd62457,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 11:04:57+00:00,0xce5228c8d63bd8d945ae6545bb7211508c8ebe3072f302666b9cfe6006d7d2fb,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 10:59:21+00:00,0xee389dd673443b4ea365a723320a674e6cadad88f831d650b8e79ed70ab07676,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 10:58:33+00:00,0xe7364d7fc165c712fe81fced81dc9d99e24ad7de7d425ba16e63292935ceac5f,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 10:57:35+00:00,0x7f31ee2ea41309f0403dbc6c8506d90b21052afe80d0d5950c80b88047e86336,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 07:07:43+00:00,0x42b13bf0d3e175afc66af9c51114244c15cd3a0d3518e5bd0fb3492fa92e9b46,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 02:09:29+00:00,0x5938328317d5b6183f9086c697f1621cc7169af80a08fcd028b88ecf17a2ef82,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 02:07:29+00:00,0xa2cc84f90d33aff1be654699ab89db935a36edcdb62bb09ef20246e9793b50da,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 02:06:53+00:00,0xfbf17e3f2f44eaec8f0c6f759ed65d9e0fe344c10c8f6a22e715f09375e3ac39,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 00:35:27+00:00,0xc63004be8a1444f771231588ee73e91da800bc88ad4684f0f873590e73900292,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 00:26:23+00:00,0xc2b442c23e943d41bdd3181a13e40dbffda735771d05caa0b17101a4d82242a6,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 00:23:11+00:00,0x5b12ebdda3c462aacd4839cc36b034b244df2e88d24d743753b2fa281db415be,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-19 08:23:47+00:00,0x9807aa06b83e70bfdb4b81b992920abe1fc4175d731a836efdfd401c9438d42d,ETH,SOL,0.200000,0E-38,0E-38,0E-38
2025-11-19 08:17:11+00:00,0x3eade1e7cb6800ca7ce2b2bac22f70c140f50d5687f4cbd7d355d6912da71d59,ETH,SOL,1.000000,0E-38,0E-38,0E-38
2025-11-18 23:07:05+00:00,0x150477035b26ec9bd51ccc18b403b7bbea9bdd8a088750e5039a7512db3d770b,POLYGON,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 22:47:43+00:00,0x756900cfad664432830996c2d62ab2a4598f9d1b63fda185eecd30e44947499f,POLYGON,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 21:29:07+00:00,0xce244a46413cb50cb6c90fc3e1eec9fd4e6cd9c13fad9cb633727550fbf8db40,POLYGON,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 21:25:55+00:00,0x4e58dba3aa38f6105b4eb1dc23c813e715737cb315fcd58e9d62013d9d8bf326,POLYGON,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 21:23:13+00:00,0x5bfe568ce3e38ef24b8b3febedaf0f43f81eaa877c020c7822d61053537c2045,POLYGON,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 20:16:47+00:00,0x482a38bd30cd00f984b5c97c314002291cfaad0ff7072a02a08d060f5ad316cd,POLYGON,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 19:59:45+00:00,0x5df71f81e9d3baf1e8e5758109ccfc1dec5c485d25bd162098b029470a9de07b,BASE,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 19:57:53+00:00,0x3f7987af6d60abc95a3209c7dd33a14fa841b26a736644b87af938832bdface6,BASE,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 19:55:41+00:00,0xda35bdbb8abd8983374f940b643cd6ff93ae456816420e0548a895cc9f8f0c62,BASE,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 19:54:59+00:00,0x84802e9ab8da303b73bcbbde8fd9583ceba60f66321306f443a81d9332e79535,BASE,SOL,5.550000,0E-38,0E-38,0E-38
2025-11-18 00:23:10+00:00,5ypvUKEr2PwfGtKfGPVTbyK5NkpupbEuVfq9Mj8Unp5VSDhU8n1qRHWkmXX6Xn8oGn6VhxqEbApyc15WuzpVduCw,SOL,ARB,0.050000,0E-38,0E-38,0E-38
2025-11-18 00:19:14+00:00,ot7Qa4dascQFAJFfATPnWQB65wGryd1Xj3AztTSxN4dGgVUasyp5s6cicgy8yuKmTnxacidjmMPif3NdRckNyL6,SOL,ARB,0.020000,0E-38,0E-38,0E-38
2025-11-17 13:47:07+00:00,3beAQdAZk8uZVf5a9Yw5NK3LLETrNYKppRSF6VjtCiKy6w8FcSpF9KbCmoKvs6Decyp3GJWbuqMJpCdVwFC7dLTL,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2025-11-17 11:16:51+00:00,4Mzpg6Eu9siN5i1CSh22NMpj3djxNDStucAThvVLhH7yXMqcGoQmjkecJJXeqLxH1gRXddRzzkxb9rUPEs1PfvAw,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2025-11-17 11:12:46+00:00,4hmowyDgKzAPU1HRZrzJce8PFdPpKaHBDqzZYaZn1WqPGPVjPNxypS1gjwnLz9eLLymFKmaeg2YpF84xGmiiu8Uc,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2025-11-16 12:48:16+00:00,3nR5yiu3CtaDnsfpkkHsDtvAdZmvUVj4FXY6WMkbKXZh5gbC3JgDHHjC5g7bgbsRRMaze2fzL22JJJzjwXbYnXzv,SOL,BASE,1.000000,0E-38,0E-38,0E-38
2025-11-14 15:56:49+00:00,58zsiQESjypdnTuEzmxBqBEjGP61FTnZr7RzSmgy5VxfkvFNH76ipLK9aimbLgK4qDyeX6tnQoKB6AjSwx3xSM4q,SOL,ARB,0.100000,0E-38,0E-38,0E-38
2025-11-14 15:18:19+00:00,3RCTDRhJfkwBrG9BL2mRi9z9uQm7qQmR6kpkoTAXJdbN6seuhauacb1UvCkKsQ57V7SLJJFbV1korQqgDQeqeMW1,SOL,ARB,0.100000,0E-38,0E-38,0E-38
2025-11-14 15:15:52+00:00,3wdF7VopZGtcNGqJAnXYvr5X2ojC15NTNT26eJkuEr4tZN4ZxKnto2KsExcNQbS1BmhupzbcfmfeqjuPfa6NrENX,SOL,ARB,0.050000,0E-38,0E-38,0E-38
2025-11-14 15:10:52+00:00,2edyHXtSsnLek12z9Yj3NP76zphiAfrvxJkvE1K6bXsPX5KvZYQf9zgszPtJwjpbTFgbodioNdtof33N65kXnTYQ,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2025-11-14 15:02:05+00:00,5nMovt7sUvzFBAejrYoxEa1EMKPbSW5BKAb2rZ1QjvGD6MJNkcPitGaaypJQ9XATvyZzmqsuj1DvEDJrhH5zP92p,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2025-11-14 14:59:25+00:00,5ZGkcC9ZEs9VudycWwndiMhPDozswW4aXpCeMX6YUhpVWPDjAk8RB7tDCPEKpDaMLjVWqc3ZU84UBLguYRpCigxS,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2025-11-14 14:48:23+00:00,3YLVtkpSmmWo75KEPPqCUGjoeuJnTgS8yjvvCkaVZSr5BjuT2acowkYNnpVqeE99ERgvJgRhKjND3DwQHtCpc71f,SOL,ETH,0.010000,0E-38,0E-38,0E-38
2025-11-14 11:56:11+00:00,2R7baXUUdDd7S6rfhH49L3KkLLXa3Dt1so16nYG57WHc4b5UsVe8RaGTTmNs7v9TFf473Dt6a1WHyMezmwscJ4cH,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2025-11-14 11:46:05+00:00,488BQQDFSj39TM478nLpfbVMGqPnnRoR4UHmNuSBzqPkGzhzEneppxdqG4xRFo3Zs11tk9a1QmE9Qfw6pZe7cy3u,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2025-11-13 08:13:15+00:00,0xb1eaba490ca2d56ee75bdf4f77b8fb39d6b83d98f5bbcef314ac88c5dd324e2a,BASE,POLYGON,0.009999,9.9999999999999995474811182588626E-7,0E-38,9.9999999999999995474811182588626E-7
2025-11-13 05:57:39+00:00,4iii5z1zZtXPYBCk3Y6DFSEp1fwhX5begwZsuPF22qj1aikTUEHz3KgesHJ42xpaWpPEYqcstBF54AaVPPAwkxEV,SOL,ARB,4.000000,0E-38,0E-38,0E-38
2025-11-13 03:44:43+00:00,0xee4ff2e424b9c2e7cd43aa05e75a09b61bf854e0f11470ae2275db96250670e6,BASE,POLYGON,0.009999,9.9999999999999995474811182588626E-7,0E-38,9.9999999999999995474811182588626E-7
2025-11-13 03:18:39+00:00,0xfd8015e42c779ce7227de3a89e77fbaf5fd5ad12056d373728a98dd8e5381b8f,BASE,POLYGON,0.009999,9.9999999999999995474811182588626E-7,0E-38,9.9999999999999995474811182588626E-7
2025-11-12 01:13:11+00:00,0x98d42ee0abf22bf57b34fd3b4d1c45f7863edc83dc80fa49168b91a820ca5b05,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2025-11-12 00:53:11+00:00,0xb1bc29c28b224b3741a01ca85b07902ad825a02aacbe80cf3e8016d0bd8dbffc,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2025-11-11 22:45:59+00:00,0xe1177d288f637927725d508a2dcdf762b5d3d273625fae7875cb149ee3720b96,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2025-11-10 14:03:35+00:00,3XJG2cdRtTDXxj1iQWZVWrnXjNcvH7VzQkthfjkwiXNCj12yZ2SAyiTeGmzyZN5Q9fDFLnpqq7KCVruXdDMXRCFt,SOL,ETH,1.000000,0E-38,0E-38,0E-38
2025-11-10 10:23:26+00:00,2qmDBPet51ASLF7rxEJAasMiWQNMcbKfLjKpAmgGd88dnbRqVN8SfUGXxoJYXDaaXyoqgCSWgHEtGNsUCcnZBkY9,SOL,BASE,10.000000,0E-38,0E-38,0E-38
2025-11-07 19:32:01+00:00,0x91d155865f638babf5673116dfd22bce1d6bb61e06a5533bd522e471a6f0d78f,AVAX,SOL,0.001000,0E-38,0E-38,0E-38
2025-11-07 19:21:56+00:00,0x0aa511ecd2eebb1368b0b24e6995caa414c84467d3c043412b0e855e11232f3a,AVAX,SOL,0.001000,0E-38,0E-38,0E-38
2025-11-07 18:55:20+00:00,2gsrM4d1egTSVv7TVr1vrWdVJawLQJ2MK2N6uaLPfiViYAckNKoid4iSPD5nEFExPci5bcuJcsZtnbPshGXaY6Xf,SOL,AVAX,0.010000,0E-38,0E-38,0E-38
2025-11-07 18:49:41+00:00,0xb1135e8ef1840ec684c8b1c9897ec01b5a4d3669753b6078b7b9ad0d1d595d67,AVAX,SOL,0.010000,0E-38,0E-38,0E-38
2025-11-07 18:04:20+00:00,0xd788d97561f4f77f9e57e4b0157ecf91cb961e8c656911a1e0234035192475d5,AVAX,SOL,0.010000,0E-38,0E-38,0E-38
2025-11-07 18:02:23+00:00,0xef075e28037a850482c59ac466907bf01e27c9a555648ee6052343f9b011df6b,AVAX,SOL,0.010000,0E-38,0E-38,0E-38
2025-11-07 17:59:45+00:00,0x9dd4eb3d01fbf716c182ea0b9dc4d44844fdefbe01ea0ff379d4bc16f96e5de2,AVAX,SOL,0.010000,0E-38,0E-38,0E-38
2025-11-07 16:52:54+00:00,PRpaJqXY2g6iYC8M5JPabr31uMZwEFN9vJe66Dq222H2EzBm9x1o6kcwnW5tyCwpJLmeDKG3p1rXF2bFAyTuZsr,SOL,BASE,3.000000,0.02999999999999999888977697537484345958,0.00299999999999999919508830714676150819,0.02699999999999999969468866822808195138
2025-11-07 16:37:03+00:00,V6YXaobLRFJwWbb8bNqiRg2pCzvtzqmfHbzyuciMNfMdGwCeHgWMowSV46Qf68qvtTHBS3QjZpLHFYhAkgDnkt3,SOL,BASE,3.000000,0.02999999999999999888977697537484345958,0.00299999999999999919508830714676150819,0.02699999999999999969468866822808195138
2025-11-07 14:56:08+00:00,3QNN7EmusYhjiMNLY6R7scRHRgpE4m4111vvDwoJK4sNb2Bk8WaUBCSp3WbKiPkcvQE5wXSYKs8hrnZpn4WhQhkv,SOL,BASE,2.000000,0.02000000000000000041633363423443370266,0.00200000000000000177635683940025046468,0.01799999999999999863997679483418323798
2025-11-07 14:45:44+00:00,3ByrEfsVRKbW5pJ6JwsajpoKw5nPhdqDYDdbv9HZ7VFMjEbk2n3dwEnnkjsHPqdWwa3DSCb965zUMnrmwfB8Mstf,SOL,BASE,2.000000,0.02000000000000000041633363423443370266,0.00200000000000000177635683940025046468,0.01799999999999999863997679483418323798
2025-11-06 16:35:47+00:00,0x3fc8cb2bcd1d05ee8fb250aaa8a7921b3a89b32a3004929810d9cdd20c2e9ec2,ETH,SOL,0.500000,0E-38,0E-38,0E-38
2025-11-06 15:44:11+00:00,0x56f4bb2b0b2f1bfaac03cb8da31cace25756f4ca71206d4cf47139289aaf8a4a,ETH,SOL,1.000000,0E-38,0E-38,0E-38
2025-11-05 17:11:02+00:00,443TiUKsmhHDEymujAwn14QysmNRxueKXdxx6nBj9KiF5bRepcznVbgxANhZKEeLUPEbFnNSk7GRjJ6DfVSvBYUB,SOL,BASE,0.010000,0E-38,0E-38,0E-38
2025-11-05 16:48:18+00:00,3hDYgjDXpMf7koHbVh9LPE74zDBA4nf2ewS9LiD1tWX3Q7J5JPjQoU4nPBYvSX7kASzvPGHUQBC3WjXhW3FpAM5q,SOL,BASE,0.010000,0.02000000000000000041633363423443370266,0.00200000000000000177635683940025046468,0.01799999999999999863997679483418323798
2025-11-05 12:43:14+00:00,3Xahc31jGL4KERacu567TVkfNn8qygFWfzo5YfxmGZncnb1VW5yWnqWEz3KEdZM8hNWChnjkzjFFk3UxMpsV92Nh,SOL,BASE,0.010000,0.02000000000000000041633363423443370266,0.00200000000000000177635683940025046468,0.01799999999999999863997679483418323798
2025-11-05 12:42:31+00:00,2MBUmwHiAPdufdhtK5hgK56tkTywwE82jXAaD1TycayFu5Jb7D9aCVDMpakpecH5XHeVPycY85XAmJ8NwEyv28Up,SOL,BASE,0.010000,0.02000000000000000041633363423443370266,0.00200000000000000177635683940025046468,0.01799999999999999863997679483418323798
2025-11-05 11:50:16+00:00,5MARrVD4XbR5pG1RphFfMPurJ7ZSF22mGEBbkGmAEoyqiYKaszh5TrPY9i9cdVAD6C3rXnszbkfbMh17oc9Kig6U,SOL,BASE,0.010000,0.02000000000000000041633363423443370266,0.00200000000000000177635683940025046468,0.01799999999999999863997679483418323798
2025-10-31 23:07:51+00:00,0x1e74be1899474f87b53b7af5b62ee6458b3b97230c5561c2ec25f4888207a993,BASE,SOL,0.001000,0E-38,0E-38,0E-38
2025-10-31 22:55:19+00:00,0xdb194f170bfd347b8e54c96ab0d60e15dc80e1954184f34fa4469b6365870579,BASE,SOL,0.001000,0E-38,0E-38,0E-38
2025-10-31 22:48:27+00:00,0x8362cced7867fd19bbc04b98d83529ab4adeb22404b8c51d2ea692fdffc42891,BASE,SOL,0.001000,0E-38,0E-38,0E-38
2025-10-31 22:47:49+00:00,0x2cd56e08bb3bbd26ca74af0a0832ceed14973ba221fd0d852db8acb8b3a9cd8e,BASE,SOL,0.001000,0E-38,0E-38,0E-38
2025-10-31 22:34:19+00:00,0x764871346bb031bb7a4e7191c6b75da20d3436078cf30ca3d99cf57ec955b172,BASE,SOL,0.001000,0E-38,0E-38,0E-38
2025-10-31 22:15:47+00:00,0xf9e52a6ec15e87748ca6babf452489aac0e62e400e8790a72ebc1e1c873cb102,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2025-10-31 21:33:03+00:00,0xc963a2184fcabaa7a88dc5c6252ce476d428f8f623838dafdc6f94ea19709e18,AVAX,SOL,0.010000,0E-38,0E-38,0E-38
2025-10-31 21:28:45+00:00,0xa79ea38674dec5a8d9938fea1c633e58762f5eb89d1af201851b0ae2e3ac0c94,AVAX,SOL,0.010000,0E-38,0E-38,0E-38
2025-10-31 12:05:25+00:00,0x936dd0148c77ade21139222164ec86eedc00cd4a25412f5f208d2fa87606decd,BASE,SOL,1.000000,0E-38,0E-38,0E-38
2025-10-31 11:06:07+00:00,0x3d4030276bcbd5c8b5e3679aa85e5681df8195fb91e88b04cc62f4b5fb516816,BASE,SOL,1.000000,0E-38,0E-38,0E-38
2025-10-31 09:33:35+00:00,0x75027e9cca61953e3a1594c2cc066c2daaceb87dfd41c53d35221ef54457cda1,BASE,SOL,1.000000,0E-38,0E-38,0E-38
2025-10-31 09:31:21+00:00,0x473566c4bcfbcb9860499d4cab7ea9481892f585a9e240277982e5e939fdd28e,BASE,SOL,1.000000,0E-38,0E-38,0E-38
2025-10-30 16:41:07+00:00,0x6b8abb65ec8eee5a225f42363fc0ac9069a502c8f38b751424614a2fc6d6c2ee,BASE,SOL,0.100000,0E-38,0E-38,0E-38
2025-10-28 12:55:33+00:00,0x0b9248a0d93c85b81168459fc9d2f1daa430db002360930994be762d93fb0918,ARB,SOL,0.100000,0E-38,0E-38,0E-38
2025-10-28 12:52:16+00:00,0x2286d37c638592d62f95ae8f2d8ab4551da8d0dae26311d25a531e948f13162b,ARB,SOL,0.100000,0E-38,0E-38,0E-38
2025-10-28 12:50:16+00:00,0x1de69cb6e972057562c723dc01d67cb7e4195d046e244cc6822d4c23c03b2a4e,ARB,SOL,0.100000,0E-38,0E-38,0E-38
2025-10-27 03:02:13+00:00,0x35eaddfdc704ea84741be063c1a4d6b07a9edef11c5972034c8f284ed01ab6d4,BASE,ARB,2.000000,0.01000000000000000020816681711721685133,0.00100000000000000088817841970012523234,0.00899999999999999931998839741709161899
2025-10-23 10:19:59+00:00,0x3ef745da59274ecf164952673ec615377fb6d265ae4b168d160f399b1a3a9b58,ETH,SOL,1.000000,0E-38,0E-38,0E-38
2025-10-14 18:31:39+00:00,0xc90c3f63d30c7d4c63bfd26fca6fbcbac7acbf5c760189919202cf5d5e3dbddf,BASE,SOL,1.000000,0E-38,0E-38,0E-38
2025-10-14 18:22:43+00:00,0x8e2f72e3afe7b033693010c1e8a76a3db710a5806221c08abee55081a90a7e4f,BASE,SOL,1.000000,0E-38,0E-38,0E-38
2025-10-14 18:08:25+00:00,0x202f574ff3c597eb48197f7b21fb1c817cbb9f3c67efae95c219e159f5d1618f,BASE,SOL,0.100000,0E-38,0E-38,0E-38
2025-10-14 18:07:53+00:00,0xb10b968c2a088951f521b138d0fa468d4c7c1b0ff9bc956c98245955bbf543aa,BASE,SOL,0.100000,0E-38,0E-38,0E-38
